OBJECTID,Subdistrict,Diameter,Bursts_Count,Length_M,Bursts per M,Pressure Avg,CNXDensity Avg,Soil_Type ,Soil_Code,Soil_RiskNew,Era,Era_Code,Era_Risk,Material,Material,Mat_Risk,Mat_Code,Rain_YrAvg,DryMthAvg,WetMthAvg,Landuse,Landuse_Code,Landuse_Dummy,Location
126,Balls Land,4.00000000000,4,133.76400000000,0.03000000000,-67.51200000000,0.00000000000,Smectoid Clay,M,5,1970-1996,B,2,DIP,D,3,I,1341.22673465000,73.2668705,157.7871201,Urban,U,1,S
127,Balls Land,8.00000000000,4,133.76400000000,0.03000000000,-67.51200000000,0.00000000000,Smectoid Clay,M,5,1970-1996,B,2,DIP,D,3,I,1341.22673465000,73.2668705,157.7871201,Urban,U,1,S
128,Banister Land,4.00000000000,0,92.88400000000,0.00000000000,50.32800000000,0.00000000000,Smectoid Clay,M,5,1970-1996,B,2,DIP,D,3,I,1472.08434550000,77.7973210,164.1027088,Urban,U,1,W
129,Banister Land,5.00000000000,0,92.88400000000,0.00000000000,50.32800000000,0.00000000000,Smectoid Clay,M,5,1970-1996,B,2,DIP,D,3,I,1472.08434550000,77.7973210,164.1027088,Urban,U,1,W
130,Banister Land,10.00000000000,0,92.88400000000,0.00000000000,50.32800000000,0.00000000000,Smectoid Clay,M,5,1970-1996,B,2,DIP,D,3,I,1472.08434550000,77.7973210,164.1027088,Urban,U,1,W
131,Bank Hall,3.00000000000,17,2714.28300000000,0.00600000000,40.88600000000,0.26200000000,Smectoid Clay,M,5,1860-1969,D,4,CIP,C,4,I,1474.87849376000,78.9716750,166.3846154,Urban,U,1,W
132,Bank Hall,4.00000000000,17,2714.28300000000,0.00600000000,40.88600000000,0.26200000000,Smectoid Clay,M,5,1860-1969,D,4,CIP,C,4,I,1474.87849376000,78.9716750,166.3846154,Urban,U,1,W
133,Bank Hall,6.00000000000,17,2714.28300000000,0.00600000000,40.88600000000,0.26200000000,Smectoid Clay,M,5,1860-1969,D,4,CIP,C,4,I,1474.87849376000,78.9716750,166.3846154,Urban,U,1,W
134,Bank Hall,8.00000000000,17,2714.28300000000,0.00600000000,40.88600000000,0.26200000000,Smectoid Clay,M,5,1860-1969,D,4,CIP,C,4,I,1474.87849376000,78.9716750,166.3846154,Urban,U,1,W
135,Bank Hall,9.00000000000,17,2714.28300000000,0.00600000000,40.88600000000,0.26200000000,Smectoid Clay,M,5,1860-1969,D,4,CIP,C,4,I,1474.87849376000,78.9716750,166.3846154,Urban,U,1,W
136,Bank Hall,10.00000000000,17,2714.28300000000,0.00600000000,40.88600000000,0.26200000000,Smectoid Clay,M,5,1860-1969,D,4,CIP,C,4,I,1474.87849376000,78.9716750,166.3846154,Urban,U,1,W
137,Bank Hall,12.00000000000,17,2714.28300000000,0.00600000000,40.88600000000,0.26200000000,Smectoid Clay,M,5,1860-1969,D,4,CIP,C,4,I,1474.87849376000,78.9716750,166.3846154,Urban,U,1,W
138,Bank Hall,16.00000000000,17,2714.28300000000,0.00600000000,40.88600000000,0.26200000000,Smectoid Clay,M,5,1860-1969,D,4,CIP,C,4,I,1474.87849376000,78.9716750,166.3846154,Urban,U,1,W
139,Bank Hall,18.00000000000,17,2714.28300000000,0.00600000000,40.88600000000,0.26200000000,Smectoid Clay,M,5,1860-1969,D,4,CIP,C,4,I,1474.87849376000,78.9716750,166.3846154,Urban,U,1,W
140,Bank Hall,20.00000000000,17,2714.28300000000,0.00600000000,40.88600000000,0.26200000000,Smectoid Clay,M,5,1860-1969,D,4,CIP,C,4,I,1474.87849376000,78.9716750,166.3846154,Urban,U,1,W
141,Bannatyne,3.00000000000,23,3159.23000000000,0.00700000000,-74.11900000000,0.66700000000,Smectoid Clay,M,5,1970-1996,B,2,DIP,D,3,I,1430.09085263000,77.8597520,161.2974171,Rural,R,0,S
142,Bannatyne,4.00000000000,23,3159.23000000000,0.00700000000,-74.11900000000,0.66700000000,Smectoid Clay,M,5,1970-1996,B,2,DIP,D,3,I,1430.09085263000,77.8597520,161.2974171,Rural,R,0,S
143,Barbarees Hill,3.00000000000,9,1533.10400000000,0.00600000000,22.07100000000,0.19000000000,Smectoid Clay,M,5,1860-1969,D,4,CIP,C,4,I,1467.11065674000,77.7629768,165.6675491,Urban,U,1,W
144,Barbarees Hill,4.00000000000,9,1533.10400000000,0.00600000000,22.07100000000,0.19000000000,Smectoid Clay,M,5,1860-1969,D,4,CIP,C,4,I,1467.11065674000,77.7629768,165.6675491,Urban,U,1,W
145,Barbarees Hill,5.00000000000,9,1533.10400000000,0.00600000000,22.07100000000,0.19000000000,Smectoid Clay,M,5,1860-1969,D,4,CIP,C,4,I,1467.11065674000,77.7629768,165.6675491,Urban,U,1,W
146,Barclays Park,3.00000000000,0,1060.20500000000,0.00000000000,127.92800000000,0.00000000000,Scotland District Soils,O,6,1860-1969,D,4,CIP,C,4,I,1448.70238241000,80.0272889,165.4095355,Rural,R,0,N
147,Barclays Park,8.00000000000,0,1060.20500000000,0.00000000000,127.92800000000,0.00000000000,Scotland District Soils,O,6,1860-1969,D,4,CIP,C,4,I,1448.70238241000,80.0272889,165.4095355,Rural,R,0,N
148,Bartlett's Tenantry,4.00000000000,0,2832.90500000000,0.00000000000,54.27800000000,0.36300000000,Smectoid Clay,M,5,1970-1996,B,2,DIP,D,3,I,1444.16693987000,79.5289305,163.8160459,Urban,U,1,S
149,Bartlett's Tenantry,6.00000000000,0,2832.90500000000,0.00000000000,54.27800000000,0.36300000000,Smectoid Clay,M,5,1970-1996,B,2,DIP,D,3,I,1444.16693987000,79.5289305,163.8160459,Urban,U,1,S
150,Bartlett's Tenantry,10.00000000000,0,2832.90500000000,0.00000000000,54.27800000000,0.36300000000,Smectoid Clay,M,5,1970-1996,B,2,DIP,D,3,I,1444.16693987000,79.5289305,163.8160459,Urban,U,1,S
151,Bath,12.00000000000,0,1376.54300000000,0.00000000000,28.02600000000,0.00000000000,Scotland District Soils,O,6,1860-1969,D,4,CIP,C,4,I,1377.86452942000,75.9881196,159.4462568,Rural,R,0,E
152,Bath Land,3.00000000000,32,1147.82600000000,0.02800000000,47.47600000000,0.00000000000,Scotland District Soils,O,6,1860-1969,D,4,CIP,C,4,I,1380.67394729000,77.2038249,160.3696423,Urban,U,1,E
153,Bath Plantation,4.00000000000,0,312.80500000000,0.00000000000,42.29600000000,0.00000000000,Scotland District Soils,O,6,1860-1969,D,4,CIP,C,4,I,1405.20093460000,78.5374019,161.8319698,Rural,R,0,E
154,Bath Plantation,15.00000000000,0,312.80500000000,0.00000000000,42.29600000000,0.00000000000,Scotland District Soils,O,6,1860-1969,D,4,CIP,C,4,I,1405.20093460000,78.5374019,161.8319698,Rural,R,0,E
155,Bathsheba,3.00000000000,0,1751.64100000000,0.00000000000,50.18200000000,0.00000000000,Scotland District Soils,O,6,1860-1969,D,4,CIP,C,4,I,1520.29575842000,83.5978878,167.1768196,Rural,R,0,E
156,Bathsheba,4.00000000000,0,1751.64100000000,0.00000000000,50.18200000000,0.00000000000,Scotland District Soils,O,6,1860-1969,D,4,CIP,C,4,I,1520.29575842000,83.5978878,167.1768196,Rural,R,0,E
157,Bathsheba,10.00000000000,0,1751.64100000000,0.00000000000,50.18200000000,0.00000000000,Scotland District Soils,O,6,1860-1969,D,4,CIP,C,4,I,1520.29575842000,83.5978878,167.1768196,Rural,R,0,E
158,Battaleys,4.00000000000,0,855.69500000000,0.00000000000,17.64200000000,3.41700000000,Smectoid Clay,M,5,1970-1996,B,2,DIP,D,3,I,1552.27129188000,82.2565985,170.1474977,Urban,U,1,N
159,Battaleys,8.00000000000,0,855.69500000000,0.00000000000,17.64200000000,3.41700000000,Smectoid Clay,M,5,1970-1996,B,2,DIP,D,3,I,1552.27129188000,82.2565985,170.1474977,Urban,U,1,N
160,Battaleys,10.00000000000,0,855.69500000000,0.00000000000,17.64200000000,3.41700000000,Smectoid Clay,M,5,1970-1996,B,2,DIP,D,3,I,1552.27129188000,82.2565985,170.1474977,Urban,U,1,N
161,Battaleys,12.00000000000,0,855.69500000000,0.00000000000,17.64200000000,3.41700000000,Smectoid Clay,M,5,1970-1996,B,2,DIP,D,3,I,1552.27129188000,82.2565985,170.1474977,Urban,U,1,N
162,Bawdens,2.00000000000,21,2579.79500000000,0.00800000000,-33.18100000000,0.00000000000,Scotland District Soils,O,6,1860-1969,D,4,CIP,C,4,I,1480.40856803000,81.5108949,167.1295434,Rural,R,0,N
163,Bawdens,3.00000000000,21,2579.79500000000,0.00800000000,-33.18100000000,0.00000000000,Scotland District Soils,O,6,1860-1969,D,4,CIP,C,4,I,1480.40856803000,81.5108949,167.1295434,Rural,R,0,N
164,Baxters,3.00000000000,1,2782.65800000000,0.00000000000,245.62300000000,0.00000000000,Scotland District Soils,O,6,1860-1969,D,4,CIP,C,4,I,1513.82452175000,84.4752578,169.1229039,Rural,R,0,N
165,Baxters,4.00000000000,1,2782.65800000000,0.00000000000,245.62300000000,0.00000000000,Scotland District Soils,O,6,1860-1969,D,4,CIP,C,4,I,1513.82452175000,84.4752578,169.1229039,Rural,R,0,N
166,Bay Street,2.00000000000,0,359.07800000000,0.00000000000,47.58100000000,0.00000000000,Smectoid Clay,M,5,Unknown,E,5,Galvanized iron,G,2,I,1468.68724879000,77.9976706,164.4149437,Urban,U,1,W
167,Bay Street,4.00000000000,0,359.07800000000,0.00000000000,47.58100000000,0.00000000000,Smectoid Clay,M,5,Unknown,E,5,Galvanized iron,G,2,I,1468.68724879000,77.9976706,164.4149437,Urban,U,1,W
168,Bay Street,5.00000000000,0,359.07800000000,0.00000000000,47.58100000000,0.00000000000,Smectoid Clay,M,5,Unknown,E,5,Galvanized iron,G,2,I,1468.68724879000,77.9976706,164.4149437,Urban,U,1,W
169,Bay Street,6.00000000000,0,359.07800000000,0.00000000000,47.58100000000,0.00000000000,Smectoid Clay,M,5,Unknown,E,5,Galvanized iron,G,2,I,1468.68724879000,77.9976706,164.4149437,Urban,U,1,W
170,Bay Street,7.00000000000,0,359.07800000000,0.00000000000,47.58100000000,0.00000000000,Smectoid Clay,M,5,Unknown,E,5,Galvanized iron,G,2,I,1468.68724879000,77.9976706,164.4149437,Urban,U,1,W
171,Bay Street,8.00000000000,0,359.07800000000,0.00000000000,47.58100000000,0.00000000000,Smectoid Clay,M,5,Unknown,E,5,Galvanized iron,G,2,I,1468.68724879000,77.9976706,164.4149437,Urban,U,1,W
172,Bay Street,9.00000000000,0,359.07800000000,0.00000000000,47.58100000000,0.00000000000,Smectoid Clay,M,5,Unknown,E,5,Galvanized iron,G,2,I,1468.68724879000,77.9976706,164.4149437,Urban,U,1,W
173,Bay Street,10.00000000000,0,359.07800000000,0.00000000000,47.58100000000,0.00000000000,Smectoid Clay,M,5,Unknown,E,5,Galvanized iron,G,2,I,1468.68724879000,77.9976706,164.4149437,Urban,U,1,W
174,Bay Street,12.00000000000,0,359.07800000000,0.00000000000,47.58100000000,0.00000000000,Smectoid Clay,M,5,Unknown,E,5,Galvanized iron,G,2,I,1468.68724879000,77.9976706,164.4149437,Urban,U,1,W
175,Bay Street,15.00000000000,0,359.07800000000,0.00000000000,47.58100000000,0.00000000000,Smectoid Clay,M,5,Unknown,E,5,Galvanized iron,G,2,I,1468.68724879000,77.9976706,164.4149437,Urban,U,1,W
176,Bay Woods,4.00000000000,0,934.30100000000,0.00000000000,37.42200000000,0.00000000000,Kandoid Clay,K,3,1970-1996,B,2,DIP,D,3,I,1532.08962180000,82.7651993,170.0496837,Urban,U,1,W
177,Bay Woods,7.00000000000,0,934.30100000000,0.00000000000,37.42200000000,0.00000000000,Kandoid Clay,K,3,1970-1996,B,2,DIP,D,3,I,1532.08962180000,82.7651993,170.0496837,Urban,U,1,W
178,Bayfield,3.00000000000,21,192.79600000000,0.10900000000,51.48700000000,0.00000000000,Shallow Soils,H,2,1860-1969,D,4,CIP,C,4,I,1366.86219564000,71.6982089,154.9878849,Rural,R,0,S
179,Bayfield,4.00000000000,21,192.79600000000,0.10900000000,51.48700000000,0.00000000000,Shallow Soils,H,2,1860-1969,D,4,CIP,C,4,I,1366.86219564000,71.6982089,154.9878849,Rural,R,0,S
180,Bayleys Plantation,9.00000000000,0,1628.52200000000,0.00000000000,50.79400000000,0.00000000000,Smectoid Clay,M,5,1860-1969,D,4,CIP,C,4,I,1347.99066945000,69.9640243,153.1091715,Rural,R,0,S
181,Bayleys School,3.00000000000,0,102.55300000000,0.00000000000,19.65200000000,12.81900000000,Shallow Soils,H,2,1860-1969,D,4,CIP,C,4,I,1348.57798258000,68.7202988,150.8200124,Urban,U,1,S
182,Bayleys School,4.00000000000,0,102.55300000000,0.00000000000,19.65200000000,12.81900000000,Shallow Soils,H,2,1860-1969,D,4,CIP,C,4,I,1348.57798258000,68.7202988,150.8200124,Urban,U,1,S
183,Bayleys School,8.00000000000,0,102.55300000000,0.00000000000,19.65200000000,12.81900000000,Shallow Soils,H,2,1860-1969,D,4,CIP,C,4,I,1348.57798258000,68.7202988,150.8200124,Urban,U,1,S
184,Bayville,3.00000000000,6,218.80500000000,0.02700000000,41.43400000000,0.00000000000,Smectoid Clay,M,5,1860-1969,D,4,CIP,C,4,I,1474.97327686000,79.2555618,165.0857890,Urban,U,1,W
185,Bayville,4.00000000000,6,218.80500000000,0.02700000000,41.43400000000,0.00000000000,Smectoid Clay,M,5,1860-1969,D,4,CIP,C,4,I,1474.97327686000,79.2555618,165.0857890,Urban,U,1,W
186,Bayville,6.00000000000,6,218.80500000000,0.02700000000,41.43400000000,0.00000000000,Smectoid Clay,M,5,1860-1969,D,4,CIP,C,4,I,1474.97327686000,79.2555618,165.0857890,Urban,U,1,W
187,Bayville,10.00000000000,6,218.80500000000,0.02700000000,41.43400000000,0.00000000000,Smectoid Clay,M,5,1860-1969,D,4,CIP,C,4,I,1474.97327686000,79.2555618,165.0857890,Urban,U,1,W
188,Bayville,15.00000000000,6,218.80500000000,0.02700000000,41.43400000000,0.00000000000,Smectoid Clay,M,5,1860-1969,D,4,CIP,C,4,I,1474.97327686000,79.2555618,165.0857890,Urban,U,1,W
189,Bayville,18.00000000000,6,218.80500000000,0.02700000000,41.43400000000,0.00000000000,Smectoid Clay,M,5,1860-1969,D,4,CIP,C,4,I,1474.97327686000,79.2555618,165.0857890,Urban,U,1,W
190,Belair,3.00000000000,1,293.26600000000,0.00300000000,59.16200000000,0.00000000000,Shallow Soils,H,2,1860-1969,D,4,CIP,C,4,I,1316.06139090000,66.9555676,149.1483996,Urban,U,1,S
191,Belair,4.00000000000,1,293.26600000000,0.00300000000,59.16200000000,0.00000000000,Shallow Soils,H,2,1860-1969,D,4,CIP,C,4,I,1316.06139090000,66.9555676,149.1483996,Urban,U,1,S
192,Belair,6.00000000000,1,293.26600000000,0.00300000000,59.16200000000,0.00000000000,Shallow Soils,H,2,1860-1969,D,4,CIP,C,4,I,1316.06139090000,66.9555676,149.1483996,Urban,U,1,S
193,Belair,10.00000000000,1,293.26600000000,0.00300000000,59.16200000000,0.00000000000,Shallow Soils,H,2,1860-1969,D,4,CIP,C,4,I,1316.06139090000,66.9555676,149.1483996,Urban,U,1,S
194,Belair West,3.00000000000,1,112.14800000000,0.00900000000,71.79300000000,0.00000000000,Kandoid Clay,K,3,1860-1969,D,4,CIP,C,4,I,1511.07714481000,87.5914323,170.4179225,Urban,U,1,W
195,Belair West,4.00000000000,1,112.14800000000,0.00900000000,71.79300000000,0.00000000000,Kandoid Clay,K,3,1860-1969,D,4,CIP,C,4,I,1511.07714481000,87.5914323,170.4179225,Urban,U,1,W
196,Belair West,6.00000000000,1,112.14800000000,0.00900000000,71.79300000000,0.00000000000,Kandoid Clay,K,3,1860-1969,D,4,CIP,C,4,I,1511.07714481000,87.5914323,170.4179225,Urban,U,1,W
197,Belair West,8.00000000000,1,112.14800000000,0.00900000000,71.79300000000,0.00000000000,Kandoid Clay,K,3,1860-1969,D,4,CIP,C,4,I,1511.07714481000,87.5914323,170.4179225,Urban,U,1,W
198,Belair West,10.00000000000,1,112.14800000000,0.00900000000,71.79300000000,0.00000000000,Kandoid Clay,K,3,1860-1969,D,4,CIP,C,4,I,1511.07714481000,87.5914323,170.4179225,Urban,U,1,W
199,Belle Gully,3.00000000000,0,527.49600000000,0.00000000000,68.76300000000,0.00000000000,Smectoid Clay,M,5,1860-1969,D,4,CIP,C,4,I,1501.28677357000,82.3325908,167.5802804,Urban,U,1,W
200,Belle Gully,4.00000000000,0,527.49600000000,0.00000000000,68.76300000000,0.00000000000,Smectoid Clay,M,5,1860-1969,D,4,CIP,C,4,I,1501.28677357000,82.3325908,167.5802804,Urban,U,1,W
201,Belle Gully,9.00000000000,0,527.49600000000,0.00000000000,68.76300000000,0.00000000000,Smectoid Clay,M,5,1860-1969,D,4,CIP,C,4,I,1501.28677357000,82.3325908,167.5802804,Urban,U,1,W
202,Belle Gully,10.00000000000,0,527.49600000000,0.00000000000,68.76300000000,0.00000000000,Smectoid Clay,M,5,1860-1969,D,4,CIP,C,4,I,1501.28677357000,82.3325908,167.5802804,Urban,U,1,W
203,Belle Gully,12.00000000000,0,527.49600000000,0.00000000000,68.76300000000,0.00000000000,Smectoid Clay,M,5,1860-1969,D,4,CIP,C,4,I,1501.28677357000,82.3325908,167.5802804,Urban,U,1,W
204,Belle Gully,18.00000000000,0,527.49600000000,0.00000000000,68.76300000000,0.00000000000,Smectoid Clay,M,5,1860-1969,D,4,CIP,C,4,I,1501.28677357000,82.3325908,167.5802804,Urban,U,1,W
205,Belle Gully,20.00000000000,0,527.49600000000,0.00000000000,68.76300000000,0.00000000000,Smectoid Clay,M,5,1860-1969,D,4,CIP,C,4,I,1501.28677357000,82.3325908,167.5802804,Urban,U,1,W
206,Belle Gully,21.00000000000,0,527.49600000000,0.00000000000,68.76300000000,0.00000000000,Smectoid Clay,M,5,1860-1969,D,4,CIP,C,4,I,1501.28677357000,82.3325908,167.5802804,Urban,U,1,W
207,Belle Hill,3.00000000000,0,1608.49400000000,0.00000000000,-71.65600000000,0.00000000000,Scotland District Soils,O,6,1860-1969,D,4,CIP,C,4,I,1471.57855225000,81.9182046,167.2405071,Rural,R,0,N
208,Belle Tenantry,4.00000000000,0,702.41800000000,0.00000000000,58.93500000000,0.00000000000,Clay Soils,C,4,1970-1996,B,2,DIP,D,3,I,1487.81840633000,80.4331724,166.8647743,Urban,U,1,W
209,Belle Tenantry,9.00000000000,0,702.41800000000,0.00000000000,58.93500000000,0.00000000000,Clay Soils,C,4,1970-1996,B,2,DIP,D,3,I,1487.81840633000,80.4331724,166.8647743,Urban,U,1,W
210,Belle Tenantry,10.00000000000,0,702.41800000000,0.00000000000,58.93500000000,0.00000000000,Clay Soils,C,4,1970-1996,B,2,DIP,D,3,I,1487.81840633000,80.4331724,166.8647743,Urban,U,1,W
211,Belle Tenantry,12.00000000000,0,702.41800000000,0.00000000000,58.93500000000,0.00000000000,Clay Soils,C,4,1970-1996,B,2,DIP,D,3,I,1487.81840633000,80.4331724,166.8647743,Urban,U,1,W
212,Belle Tenantry,15.00000000000,0,702.41800000000,0.00000000000,58.93500000000,0.00000000000,Clay Soils,C,4,1970-1996,B,2,DIP,D,3,I,1487.81840633000,80.4331724,166.8647743,Urban,U,1,W
213,Belle Tenantry,18.00000000000,0,702.41800000000,0.00000000000,58.93500000000,0.00000000000,Clay Soils,C,4,1970-1996,B,2,DIP,D,3,I,1487.81840633000,80.4331724,166.8647743,Urban,U,1,W
214,Belle Tenantry,20.00000000000,0,702.41800000000,0.00000000000,58.93500000000,0.00000000000,Clay Soils,C,4,1970-1996,B,2,DIP,D,3,I,1487.81840633000,80.4331724,166.8647743,Urban,U,1,W
215,Belle Tenantry,21.00000000000,0,702.41800000000,0.00000000000,58.93500000000,0.00000000000,Clay Soils,C,4,1970-1996,B,2,DIP,D,3,I,1487.81840633000,80.4331724,166.8647743,Urban,U,1,W
216,Belleplaine,3.00000000000,8,95.78500000000,0.08400000000,59.73200000000,0.00000000000,Scotland District Soils,O,6,1860-1969,D,4,CIP,C,4,I,1454.11917686000,79.9594812,165.5776523,Urban,U,1,N
217,Belleplaine,4.00000000000,8,95.78500000000,0.08400000000,59.73200000000,0.00000000000,Scotland District Soils,O,6,1860-1969,D,4,CIP,C,4,I,1454.11917686000,79.9594812,165.5776523,Urban,U,1,N
218,Belleplaine,5.00000000000,8,95.78500000000,0.08400000000,59.73200000000,0.00000000000,Scotland District Soils,O,6,1860-1969,D,4,CIP,C,4,I,1454.11917686000,79.9594812,165.5776523,Urban,U,1,N
219,Belleplaine,6.00000000000,8,95.78500000000,0.08400000000,59.73200000000,0.00000000000,Scotland District Soils,O,6,1860-1969,D,4,CIP,C,4,I,1454.11917686000,79.9594812,165.5776523,Urban,U,1,N
220,Belleplaine,8.00000000000,8,95.78500000000,0.08400000000,59.73200000000,0.00000000000,Scotland District Soils,O,6,1860-1969,D,4,CIP,C,4,I,1454.11917686000,79.9594812,165.5776523,Urban,U,1,N
221,Belleville,3.00000000000,4,210.09900000000,0.01900000000,15.66400000000,0.00000000000,Smectoid Clay,M,5,1860-1969,D,4,CIP,C,4,I,1477.74242847000,79.3124291,165.2049273,Urban,U,1,W
222,Belleville,4.00000000000,4,210.09900000000,0.01900000000,15.66400000000,0.00000000000,Smectoid Clay,M,5,1860-1969,D,4,CIP,C,4,I,1477.74242847000,79.3124291,165.2049273,Urban,U,1,W
223,Belleville,5.00000000000,4,210.09900000000,0.01900000000,15.66400000000,0.00000000000,Smectoid Clay,M,5,1860-1969,D,4,CIP,C,4,I,1477.74242847000,79.3124291,165.2049273,Urban,U,1,W
224,Belleville,6.00000000000,4,210.09900000000,0.01900000000,15.66400000000,0.00000000000,Smectoid Clay,M,5,1860-1969,D,4,CIP,C,4,I,1477.74242847000,79.3124291,165.2049273,Urban,U,1,W
225,Bellle,4.00000000000,0,1189.58400000000,0.00000000000,-2.17200000000,7.67000000000,Smectoid Clay,M,5,1970-1996,B,2,DIP,D,3,I,1505.89253374000,82.7107499,169.1423189,Rural,R,0,W
226,Bellle,5.00000000000,0,1189.58400000000,0.00000000000,-2.17200000000,7.67000000000,Smectoid Clay,M,5,1970-1996,B,2,DIP,D,3,I,1505.89253374000,82.7107499,169.1423189,Rural,R,0,W
227,Bellle,6.00000000000,0,1189.58400000000,0.00000000000,-2.17200000000,7.67000000000,Smectoid Clay,M,5,1970-1996,B,2,DIP,D,3,I,1505.89253374000,82.7107499,169.1423189,Rural,R,0,W
228,Bellle,8.00000000000,0,1189.58400000000,0.00000000000,-2.17200000000,7.67000000000,Smectoid Clay,M,5,1970-1996,B,2,DIP,D,3,I,1505.89253374000,82.7107499,169.1423189,Rural,R,0,W
229,Belmont,1.50000000000,0,1285.67500000000,0.00000000000,44.25900000000,0.00000000000,Kandoid Clay,K,3,Unknown,E,5,Galvanized iron,G,2,I,1580.59590499000,88.4440518,170.5138179,Rural,R,0,E
230,Belmont,3.00000000000,0,1285.67500000000,0.00000000000,44.25900000000,0.00000000000,Kandoid Clay,K,3,Unknown,E,5,Galvanized iron,G,2,I,1580.59590499000,88.4440518,170.5138179,Rural,R,0,E
231,Belmont,4.00000000000,0,1285.67500000000,0.00000000000,44.25900000000,0.00000000000,Kandoid Clay,K,3,Unknown,E,5,Galvanized iron,G,2,I,1580.59590499000,88.4440518,170.5138179,Rural,R,0,E
232,Below Rock,3.00000000000,0,4.26000000000,0.00000000000,2.55600000000,0.00000000000,Smectoid Clay,M,5,1860-1969,D,4,CIP,C,4,I,1354.25317383000,73.7373912,158.7943497,Urban,U,1,S
233,Below Rock,4.00000000000,0,4.26000000000,0.00000000000,2.55600000000,0.00000000000,Smectoid Clay,M,5,1860-1969,D,4,CIP,C,4,I,1354.25317383000,73.7373912,158.7943497,Urban,U,1,S
234,Below Rock,5.00000000000,0,4.26000000000,0.00000000000,2.55600000000,0.00000000000,Smectoid Clay,M,5,1860-1969,D,4,CIP,C,4,I,1354.25317383000,73.7373912,158.7943497,Urban,U,1,S
235,Benn Hill,3.00000000000,0,230.98000000000,0.00000000000,148.13400000000,0.00000000000,Kandoid Clay,K,3,1860-1969,D,4,CIP,C,4,I,1499.98685167000,78.1645008,166.2849618,Rural,R,0,N
236,Benn Hill,4.00000000000,0,230.98000000000,0.00000000000,148.13400000000,0.00000000000,Kandoid Clay,K,3,1860-1969,D,4,CIP,C,4,I,1499.98685167000,78.1645008,166.2849618,Rural,R,0,N
237,Bennett's,4.00000000000,14,755.45400000000,0.01900000000,-46.01600000000,0.00000000000,Smectoid Clay,M,5,1970-1996,B,2,DIP,D,3,I,1487.12787272000,77.2639598,167.9491201,Rural,R,0,W
238,Bennett's,6.00000000000,14,755.45400000000,0.01900000000,-46.01600000000,0.00000000000,Smectoid Clay,M,5,1970-1996,B,2,DIP,D,3,I,1487.12787272000,77.2639598,167.9491201,Rural,R,0,W
239,Bennett's,10.00000000000,14,755.45400000000,0.01900000000,-46.01600000000,0.00000000000,Smectoid Clay,M,5,1970-1996,B,2,DIP,D,3,I,1487.12787272000,77.2639598,167.9491201,Rural,R,0,W
240,Benny Hall,4.00000000000,0,1530.18700000000,0.00000000000,26.68600000000,0.00000000000,Kandoid Clay,K,3,1970-1996,B,2,DIP,D,3,I,1485.30115628000,77.6351393,165.2326003,Rural,R,0,N
